id,text
4789,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
3710,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
4770,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
4269,At WHAT TIME should i come tomorrow
3523,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
4135,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
3603,Let's pool our money together and buy a bunch of lotto tickets. If we win I get <#> % u get <#> %. Deal?
714,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
4187,"Y cant u try new invention to fly..i'm not joking.,"
2215,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
2924,K..k:)how about your training process?
1811,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
3487,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
3142,Nope... Juz off from work...
1828,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
1156,All will come alive.better correct any good looking figure there itself..
1325,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
4313,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
511,"That way transport is less problematic than on sat night. By the way, if u want to ask n to join my bday, feel free. But need to know definite nos as booking on fri."
1681,K go and sleep well. Take rest:-).
500,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
4686,Ok i vl..do u know i got adsense approved..
1857,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
1389,You intrepid duo you! Have a great time and see you both soon.
3720,Have a nice day my dear.
2387,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
3237,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
1541,Will it help if we propose going back again tomorrow
1218,Just wait till end of march when el nino gets himself. Oh.
2682,Genius what's up. How your brother. Pls send his number to my skype.
2994,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
1192,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
1543,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
3302,Free any day but i finish at 6 on mon n thurs...
3325,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"""
2540,Not yet chikku..wat abt u?
954,Ok i shall talk to him
4331,Of course. I guess god's just got me on hold right now.
733,Dunno he jus say go lido. Same time 930.
1157,In that case I guess I'll see you at campus lodge
3295,Happy birthday... May u find ur prince charming soon n dun work too hard...
2983,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night
2157,How did you find out in a way that didn't include all of these details
1063,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
2617,"Tick, tick, tick ... Babe"
1168,I know she called me
3223,No pic. Please re-send.
3637,"not that I know of, most people up here are still out of town"
2939,Ok... I din get ur msg...
4492,How's ur paper?
3141,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
144,I know you are. Can you pls open the back?
3578,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
2783,Anything...
718,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
1820,I love your ass! Do you enjoy doggy style? :)
2503,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
4361,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
4172,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
396,Dear how is chechi. Did you talk to her
4995,I will be gentle baby! Soon you will be taking all <#> inches deep inside your tight pussy...
4493,Got smaller capacity one? Quite ex...
1366,"I've got ten bucks, jay is being noncomittal"
4708,"Geeeee ... Your internet is really bad today, eh ?"
596,TaKe CaRE n gET WeLL sOOn
3953,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
2915,Don know. I did't msg him recently.
2327,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
3767,"Sorry, I can't text & drive coherently, see you in twenty"
3441,"Probably not, still going over some stuff here"
3852,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
4133,Still at west coast... Haiz... Ü'll take forever to come back...
4741,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
2144,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
1572,"Ah, well that confuses things, doesn‘t it?"
4080,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
1123,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
2787,Only 2% students solved this CAT question in 'xam... 5+3+2= <#> 9+2+4= <#> 8+6+3= <#> then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
2968,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
2505,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
3466,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
676,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
2809,Id have to check but there's only like 1 bowls worth left
3349,Lol u still feeling sick?
729,Do well :)all will for little time. Thing of good times ahead:
413,"Alright, I'll head out in a few minutes, text me where to meet you"
3147,Send me yetty's number pls.
1517,I am late. I will be there at
826,K.k:)when are you going?
3268,i am seeking a lady in the street and a freak in the sheets. Is that you?
3975,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
617,How many licks does it take to get to the center of a tootsie pop?
115,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
418,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
3070,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
1626,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
5110,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
4186,Erutupalam thandiyachu
2897,Webpage s not available!
4826,WHAT TIME U WRKIN?
2083,Yes.he have good crickiting mind
754,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
2547,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
3970,Detroit. The home of snow. Enjoy it.
3374,Yeah confirmed for you staying at that weekend
4108,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
2445,Fuck babe ... What happened to you ? How come you never came back?
4381,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
1067,Where r we meeting?
3914,How are you doing. How's the queen. Are you going for the royal wedding
3499,Networking technical support associate.
2739,Hi Harish's rent has been transfred to ur Acnt.
4001,Haiyoh... Maybe your hamster was jealous of million
1569,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
2428,Hmmm:)how many players selected?
3747,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
4792,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
1688,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
852,Its going good...no problem..but still need little experience to understand american customer voice...
3547,Does uncle timi help in clearing cars
896,Was actually about to send you a reminder today. Have a wonderful weekend
4593,Once free call me sir.
336,Ok that's great thanx a lot.
2840,K.i did't see you.:)k:)where are you now?
3088,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
4612,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
1349,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
